name,count_københavn,count_sjælland,count_bornholm,count_lolland-falster,count_fyn,count_østjylland,count_nordjylland,count_vestjylland,count_sydjylland,count_andet,count_udland,count_danmark
Konrad,236,167,112,61,113,375,192,115,33,32,385,1821
J,8,17,0,32,9,59,10,15,24,1239,396,1810
Joakim,449,423,23,35,156,356,100,116,44,6,88,1796
Erhardt,322,361,7,48,188,373,218,197,38,31,8,1791
Malte,462,345,10,26,166,431,86,128,59,0,63,1779
Unavngivet,361,301,19,51,162,490,110,124,78,11,62,1769
Isak,222,101,0,9,40,122,47,32,6,9,1172,1761
Reinholdt,433,291,8,87,183,433,51,130,68,22,17,1723
Eskild,250,378,33,47,155,339,164,161,112,20,63,1722
A,23,16,8,19,10,50,8,17,5,1161,403,1720
Phillip,451,463,6,26,150,293,47,105,68,0,105,1717
Gerner,418,629,9,98,164,217,55,64,24,20,13,1711
Bertel,303,167,5,35,120,443,206,246,98,40,40,1703
Paw,332,464,6,28,164,406,107,149,28,0,15,1699
Just,383,235,0,37,109,621,75,146,28,23,30,1688
Andre,543,160,46,45,78,312,41,72,89,18,283,1687
Gudmund,283,243,27,88,242,443,84,163,18,24,65,1680
Einer,759,254,0,59,197,181,56,49,37,64,10,1669
Teddy,498,306,25,96,141,261,114,117,35,14,27,1634
Niclas,424,382,9,27,117,340,61,118,62,0,87,1631
Walter,323,144,12,24,70,179,34,35,250,29,530,1630
Arvid,434,238,9,72,241,295,73,78,34,23,111,1608
Chresten,97,80,0,15,69,418,254,151,458,48,13,1607
Lauge,321,258,26,21,90,522,53,229,51,10,20,1601
Gotfred,387,246,31,65,127,352,165,128,45,25,27,1598
Silas,442,272,14,20,121,291,60,74,39,0,247,1583
Vang,324,326,56,51,98,300,145,219,26,6,25,1576
Rikard,299,322,24,59,156,347,108,190,10,35,21,1571
Ken,634,232,11,34,84,223,45,115,114,0,72,1566
M,16,16,0,23,12,76,21,18,0,1117,248,1553
Anthon,178,124,52,34,78,296,121,81,9,35,544,1552
